<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
EURRUB;D;05/12/15;000000;73.9990000;74.7070000;73.9870000;74.7070000
EURRUB;D;06/12/15;000000;74.1310000;74.1310000;73.1350000;73.1350000
EURRUB;D;07/12/15;000000;73.0850000;75.5640000;72.9650000;75.5640000
EURRUB;D;08/12/15;000000;75.5800000;76.1680000;74.7800000;75.9400000
EURRUB;D;09/12/15;000000;75.8910000;76.6430000;75.1900000;76.3490000
EURRUB;D;10/12/15;000000;76.1820000;77.1440000;75.0520000;75.3230000
EURRUB;D;11/12/15;000000;75.3160000;77.5560000;75.1110000;77.3250000
EURRUB;D;12/12/15;000000;77.3320000;77.4980000;76.8070000;76.8070000
EURRUB;D;13/12/15;000000;76.7360000;77.9720000;76.7360000;76.7480000
EURRUB;D;14/12/15;000000;77.9030000;78.4320000;75.5740000;77.3604000
EURRUB;D;15/12/15;000000;77.5150000;79.1170000;75.9470000;76.3000000
EURRUB;D;16/12/15;000000;76.3000000;78.0050000;76.2310000;76.8270000
EURRUB;D;17/12/15;000000;76.6770000;78.0852000;74.5340000;76.9400000
EURRUB;D;18/12/15;000000;77.1680000;78.3810000;76.3690000;77.1500000
EURRUB;D;19/12/15;000000;77.1500000;77.6414000;76.4795000;76.8660000
EURRUB;D;20/12/15;000000;76.7525000;77.1520000;76.6530000;76.8288000
EURRUB;D;21/12/15;000000;76.8295000;78.2500000;76.3393000;77.7990000
EURRUB;D;22/12/15;000000;77.9070000;78.8660000;76.7450000;77.9810000
EURRUB;D;23/12/15;000000;78.0590000;78.0860000;75.6170000;76.2000000
EURRUB;D;24/12/15;000000;76.2420000;77.5980000;74.9260000;77.1140000
EURRUB;D;25/12/15;000000;77.1130000;77.7430000;75.7059000;77.5790000
EURRUB;D;26/12/15;000000;77.5790000;77.5790000;77.5790000;77.5790000
EURRUB;D;27/12/15;000000;77.2742000;77.2742000;76.4730000;76.4730000
EURRUB;D;28/12/15;000000;76.8590000;79.5590000;76.3000000;79.2404000
EURRUB;D;29/12/15;000000;79.3650000;80.2520000;78.4500000;79.0730000
EURRUB;D;30/12/15;000000;79.0690000;80.4410000;78.2600000;80.2660000
EURRUB;D;31/12/15;000000;80.2550000;81.1350000;77.4680000;79.0200000
EURRUB;D;01/01/16;000000;78.9790000;79.7430000;78.0370000;79.2580000
EURRUB;D;03/01/16;000000;79.7710000;79.7710000;77.4550000;78.9310000
EURRUB;D;04/01/16;000000;78.9310000;80.8560000;78.3590000;79.1020000
EURRUB;D;05/01/16;000000;79.1020000;79.3700000;77.4429000;78.7980000
EURRUB;D;06/01/16;000000;78.8440000;80.7100000;77.6319000;80.6194000
EURRUB;D;07/01/16;000000;80.6140000;82.1850000;80.1410000;81.6560000
EURRUB;D;08/01/16;000000;81.6780000;82.4326000;79.8620000;81.5730000
EURRUB;D;09/01/16;000000;81.5910000;81.8010000;81.0170000;81.6260000
EURRUB;D;10/01/16;000000;82.2180000;83.7360000;82.2130000;82.5170000
EURRUB;D;11/01/16;000000;83.7290000;84.0150000;81.2670000;82.7230000
EURRUB;D;12/01/16;000000;82.8280000;83.8970000;81.4420000;83.3220000
EURRUB;D;13/01/16;000000;83.3220000;83.6360000;81.8480000;83.5030000
EURRUB;D;14/01/16;000000;83.5490000;84.2900000;82.4650000;82.9120000
EURRUB;D;15/01/16;000000;82.7910000;85.5460000;82.5602000;83.3630000
EURRUB;D;16/01/16;000000;84.7270000;84.9490000;84.6043000;84.9490000
EURRUB;D;17/01/16;000000;85.0940000;85.0940000;85.0940000;85.0940000
EURRUB;D;18/01/16;000000;85.0260000;86.5730000;84.5620000;86.4220000
EURRUB;D;19/01/16;000000;86.4150000;87.6780000;84.7680000;85.6070000
EURRUB;D;20/01/16;000000;85.6070000;90.1110000;85.5990000;88.5340000
EURRUB;D;21/01/16;000000;88.5340000;93.6900000;88.1820000;89.9293000
EURRUB;D;22/01/16;000000;89.9680000;90.3510000;84.1170000;84.1460000
EURRUB;D;23/01/16;000000;84.2610000;84.6590000;84.2284000;84.3201000
EURRUB;D;24/01/16;000000;84.2756000;85.5320000;84.2439000;85.4355000
EURRUB;D;25/01/16;000000;85.4710000;86.9210000;82.5760000;86.7730000
EURRUB;D;26/01/16;000000;86.7730000;89.3510000;83.9160000;84.8380000
EURRUB;D;27/01/16;000000;84.9490000;86.3980000;83.5350000;84.5760000
EURRUB;D;28/01/16;000000;84.7790000;85.2590000;82.2590000;83.4290000
EURRUB;D;29/01/16;000000;83.6090000;84.2030000;81.1930000;81.7260000
EURRUB;D;30/01/16;000000;81.7260000;82.3940000;81.6403000;81.7320000
EURRUB;D;31/01/16;000000;81.2910000;81.7770000;81.2910000;81.7450000
EURRUB;D;01/02/16;000000;82.6100000;84.3440000;81.5410000;84.1770000
EURRUB;D;02/02/16;000000;84.1770000;87.1050000;83.8850000;87.0210000
EURRUB;D;03/02/16;000000;87.0210000;88.5290000;84.8710000;85.2660000
EURRUB;D;04/02/16;000000;85.2540000;86.3450000;83.7850000;86.0850000
EURRUB;D;05/02/16;000000;86.1880000;86.9070000;85.4350000;86.3450000
EURRUB;D;06/02/16;000000;86.5620000;86.6500000;86.1070000;86.5300000
EURRUB;D;07/02/16;000000;86.0220000;86.8680000;86.0220000;86.8300000
EURRUB;D;08/02/16;000000;86.8320000;88.5280000;84.7640000;87.7470000
EURRUB;D;09/02/16;000000;87.5680000;90.3370000;86.0690000;90.0730000
EURRUB;D;10/02/16;000000;90.1100000;90.1478000;86.6680000;89.0230000
EURRUB;D;11/02/16;000000;89.0660000;91.4980000;87.0889000;90.6520000
EURRUB;D;12/02/16;000000;90.6510000;90.6880000;87.6660000;88.1690000
EURRUB;D;13/02/16;000000;88.2580000;88.7500000;88.1340000;88.3920000
EURRUB;D;14/02/16;000000;88.5410000;88.5410000;88.0380000;88.0380000
EURRUB;D;15/02/16;000000;88.0630000;89.1030000;85.6950000;85.7418000
EURRUB;D;16/02/16;000000;85.8470000;87.8190000;84.6680000;87.6268000
EURRUB;D;17/02/16;000000;87.0110000;87.3950000;83.0062000;83.7720000
EURRUB;D;18/02/16;000000;83.7500000;84.9870000;83.0670000;84.7310000
EURRUB;D;19/02/16;000000;84.7900000;86.5850000;84.3880000;85.6940000
EURRUB;D;20/02/16;000000;85.6840000;86.1760000;85.5370000;86.1760000
EURRUB;D;21/02/16;000000;86.3120000;86.4840000;86.3120000;86.3960000
EURRUB;D;22/02/16;000000;86.3950000;87.3250000;82.4570000;82.9250000
EURRUB;D;23/02/16;000000;82.9250000;85.7260000;81.3911000;85.5880000
EURRUB;D;24/02/16;000000;84.0470000;85.6620000;83.2196000;83.4200000
EURRUB;D;25/02/16;000000;83.9410000;84.5520000;82.7750000;82.8700000
EURRUB;D;26/02/16;000000;82.8700000;84.0030000;81.5700000;83.3730000
EURRUB;D;27/02/16;000000;83.3730000;83.8151000;82.9140000;82.9140000
EURRUB;D;28/02/16;000000;83.4599000;83.7262000;82.2526000;83.4014000
EURRUB;D;29/02/16;000000;83.4520000;83.4520000;80.6964000;81.8903000
EURRUB;D;01/03/16;000000;81.9240000;82.3580000;79.2210000;79.4983000
EURRUB;D;02/03/16;000000;79.4950000;80.6050000;78.4930000;79.6591000
EURRUB;D;03/03/16;000000;79.6440000;80.7990000;79.1970000;79.9670000
EURRUB;D;04/03/16;000000;79.9670000;80.4800000;78.9100000;79.1180000
EURRUB;D;05/03/16;000000;79.1660000;79.7080000;79.0320000;79.6590000
EURRUB;D;06/03/16;000000;79.5480000;79.5480000;79.2790000;79.2790000
EURRUB;D;07/03/16;000000;79.3540000;79.3540000;78.2920000;78.6260000
EURRUB;D;08/03/16;000000;78.6260000;80.6301000;78.5461000;80.2130000
EURRUB;D;09/03/16;000000;80.2480000;80.6708000;77.6140000;78.1020000
EURRUB;D;10/03/16;000000;78.1020000;80.4840000;75.8220000;79.8420000
EURRUB;D;11/03/16;000000;79.8420000;80.0896000;77.0510000;77.9840000
EURRUB;D;12/03/16;000000;77.9840000;78.0420000;76.6200000;77.8830000
EURRUB;D;13/03/16;000000;76.6403000;78.8186000;76.5932000;78.7529000
EURRUB;D;14/03/16;000000;78.7507000;80.1040000;76.8571000;77.6370000
EURRUB;D;15/03/16;000000;77.6720000;79.2720000;77.4680000;78.5561000
EURRUB;D;16/03/16;000000;78.7300000;79.1180000;77.4120000;77.5128000
EURRUB;D;17/03/16;000000;77.5108000;78.2050000;76.7610000;77.1576000
EURRUB;D;18/03/16;000000;77.1720000;77.4890000;75.8640000;76.4092000
EURRUB;D;19/03/16;000000;76.9260000;77.0830000;76.8645000;77.0290000
EURRUB;D;20/03/16;000000;76.8687000;77.6288000;76.7280000;77.2191000
EURRUB;D;21/03/16;000000;77.0320000;78.0150000;75.9350000;76.5403000
EURRUB;D;22/03/16;000000;76.5840000;76.7980000;74.5576000;75.4247000
EURRUB;D;23/03/16;000000;75.4610000;76.8430000;75.4030000;76.7286000
EURRUB;D;24/03/16;000000;76.8550000;77.8520000;76.2830000;77.0054000
EURRUB;D;25/03/16;000000;77.0290000;77.3670000;75.1397000;76.6853000
EURRUB;D;26/03/16;000000;76.7440000;76.7440000;76.4615000;76.4615000
EURRUB;D;27/03/16;000000;76.1630000;76.4642000;76.1630000;76.4341000
EURRUB;D;28/03/16;000000;76.4471000;76.9500000;75.4620000;76.9196000
EURRUB;D;29/03/16;000000;76.9710000;77.4720000;76.3956000;77.1141000
EURRUB;D;30/03/16;000000;77.1490000;77.4720000;76.1360000;77.3520000
EURRUB;D;31/03/16;000000;76.6910000;78.3136000;75.9590000;76.1825000
EURRUB;D;01/04/16;000000;76.2320000;79.1180000;75.8570000;77.2015000
EURRUB;D;02/04/16;000000;77.3580000;77.3693000;76.5986000;76.6880000
EURRUB;D;03/04/16;000000;77.3310000;77.3870000;76.5757000;76.6759000
EURRUB;D;04/04/16;000000;76.8100000;78.5340000;76.5923000;78.0659000
EURRUB;D;05/04/16;000000;78.1090000;79.1750000;77.9000000;78.5980000
EURRUB;D;06/04/16;000000;78.8680000;79.1180000;76.9050000;77.0836000
EURRUB;D;07/04/16;000000;77.1210000;77.9360000;76.8480000;77.4728000
EURRUB;D;08/04/16;000000;77.4990000;78.1260000;75.8329000;75.8329000
EURRUB;D;09/04/16;000000;76.4630000;76.8130000;76.2542000;76.8130000
EURRUB;D;10/04/16;000000;76.2716000;76.8660000;74.1367000;76.8377000
EURRUB;D;11/04/16;000000;76.8720000;76.9140000;75.6993000;75.8946000
EURRUB;D;12/04/16;000000;76.0230000;76.9090000;74.1680000;74.4078000
EURRUB;D;13/04/16;000000;74.4540000;75.0640000;73.7130000;74.5020000
EURRUB;D;14/04/16;000000;74.6550000;74.9490000;74.0680000;74.3967000
EURRUB;D;15/04/16;000000;74.3160000;75.3280000;74.0920000;74.2708000
EURRUB;D;16/04/16;000000;74.0870000;74.9459000;74.0870000;74.9300000
EURRUB;D;17/04/16;000000;74.9326000;77.6670000;74.9180000;75.8580000
EURRUB;D;18/04/16;000000;75.9110000;77.8204000;74.7271000;74.9612000
EURRUB;D;19/04/16;000000;74.9890000;76.2500000;74.0650000;74.7960000
EURRUB;D;20/04/16;000000;74.8550000;76.1910000;73.4489000;73.6410000
EURRUB;D;21/04/16;000000;73.6150000;75.5510000;73.0020000;75.3619000
EURRUB;D;22/04/16;000000;75.4040000;75.4970000;73.6890000;73.8843000
EURRUB;D;23/04/16;000000;74.7660000;74.7660000;73.6485000;74.3326000
EURRUB;D;24/04/16;000000;74.2764000;74.9920000;74.1706000;74.9456000
EURRUB;D;25/04/16;000000;74.9870000;75.3618000;73.7340000;74.9618000
EURRUB;D;26/04/16;000000;74.9980000;75.4915000;73.5906000;73.7861000
EURRUB;D;27/04/16;000000;73.8240000;74.7190000;73.4317000;73.6838000
EURRUB;D;28/04/16;000000;73.7960000;74.2090000;72.7090000;73.4900000
EURRUB;D;29/04/16;000000;73.6220000;74.6225000;72.8720000;74.6225000
EURRUB;D;30/04/16;000000;74.6600000;75.2340000;74.6600000;75.1552000
EURRUB;D;01/05/16;000000;74.0380000;74.2860000;74.0110000;74.2020000
EURRUB;D;02/05/16;000000;74.1980000;75.2370000;73.8260000;75.1120000
EURRUB;D;03/05/16;000000;75.4180000;77.1770000;74.4780000;76.3790000
EURRUB;D;04/05/16;000000;76.2610000;77.7640000;74.3290000;76.3809000
EURRUB;D;05/05/16;000000;76.5250000;76.7140000;74.4830000;74.7046000
EURRUB;D;06/05/16;000000;74.7460000;76.7512000;74.4011000;74.5105000
EURRUB;D;07/05/16;000000;74.5470000;75.4470000;73.8548000;74.4815000
EURRUB;D;08/05/16;000000;74.9980000;76.0420000;73.6744000;75.0410000
EURRUB;D;09/05/16;000000;75.0290000;76.0210000;74.0799000;75.6683000
EURRUB;D;10/05/16;000000;75.8740000;76.3590000;74.8810000;75.1090000
EURRUB;D;11/05/16;000000;75.1940000;75.6010000;74.0250000;74.0778000
EURRUB;D;12/05/16;000000;74.2130000;74.5780000;72.9555000;72.9555000
EURRUB;D;13/05/16;000000;73.0770000;74.9800000;72.9470000;74.0053000
EURRUB;D;14/05/16;000000;74.0410000;74.0500000;73.2617000;73.8850000
EURRUB;D;15/05/16;000000;75.8040000;75.9740000;73.8460000;73.8790000
EURRUB;D;16/05/16;000000;75.3370000;75.3470000;73.1600000;73.4643000
EURRUB;D;17/05/16;000000;73.4440000;73.5930000;72.4246000;73.2425000
EURRUB;D;18/05/16;000000;73.1590000;74.1985000;72.8250000;74.1941000
EURRUB;D;19/05/16;000000;74.2870000;75.4910000;73.9710000;74.7240000
EURRUB;D;20/05/16;000000;74.6410000;75.8569000;73.3183000;74.8820000
EURRUB;D;21/05/16;000000;75.8110000;75.8110000;74.8770000;74.8770000
EURRUB;D;22/05/16;000000;74.8770000;74.9930000;74.0700000;74.9190000
EURRUB;D;23/05/16;000000;74.1470000;76.1510000;74.0210000;75.3663000
EURRUB;D;24/05/16;000000;75.4320000;75.4610000;73.6080000;73.8970000
EURRUB;D;25/05/16;000000;73.7740000;74.3510000;72.6870000;72.8020000
EURRUB;D;26/05/16;000000;72.7680000;73.7730000;72.4080000;73.6190000
EURRUB;D;27/05/16;000000;73.6880000;73.9680000;73.1065000;73.1065000
EURRUB;D;28/05/16;000000;73.1340000;73.3910000;73.0694000;73.3910000
EURRUB;D;30/05/16;000000;73.3484000;73.7090000;72.9070000;73.4090000
EURRUB;D;31/05/16;000000;73.3820000;74.5580000;73.0200000;74.1890000
EURRUB;D;01/06/16;000000;74.0660000;75.1640000;73.4350000;74.9090000
EURRUB;D;02/06/16;000000;75.0550000;75.7320000;74.5050000;74.5879000
EURRUB;D;03/06/16;000000;74.7000000;75.1640000;73.2958000;74.7520000
EURRUB;D;04/06/16;000000;73.5360000;74.2230000;73.5360000;74.2110000
EURRUB;D;05/06/16;000000;74.5270000;75.4410000;74.4650000;75.4250000
EURRUB;D;06/06/16;000000;75.4150000;76.5190000;73.8820000;74.0663000
EURRUB;D;07/06/16;000000;74.1590000;74.6110000;73.1217000;73.3702000
EURRUB;D;08/06/16;000000;73.3320000;73.6940000;72.3360000;72.4420000
EURRUB;D;09/06/16;000000;72.4710000;73.1420000;72.1907000;72.6410000
EURRUB;D;10/06/16;000000;72.7690000;73.6752000;71.3590000;73.6621000
EURRUB;D;11/06/16;000000;73.7480000;73.7480000;73.3920000;73.3920000
EURRUB;D;12/06/16;000000;73.4070000;73.5360000;72.2910000;72.3210000
EURRUB;D;13/06/16;000000;72.3240000;74.4680000;71.6710000;74.0229000
EURRUB;D;14/06/16;000000;74.1730000;74.4950000;73.6427000;73.9143000
EURRUB;D;15/06/16;000000;74.0800000;74.1820000;73.3030000;73.5860000
EURRUB;D;16/06/16;000000;73.6384000;74.4290000;73.1255000;73.6820000
EURRUB;D;17/06/16;000000;73.0810000;74.0080000;72.8360000;73.0660000
EURRUB;D;18/06/16;000000;73.0050000;73.4570000;73.0050000;73.0440000
EURRUB;D;19/06/16;000000;73.0820000;74.5880000;73.0820000;74.1880000
EURRUB;D;20/06/16;000000;74.1340000;74.3100000;72.2570000;72.6299000
EURRUB;D;21/06/16;000000;72.6940000;74.0556000;71.5990000;71.7759000
EURRUB;D;22/06/16;000000;71.6670000;73.5780000;70.3650000;73.1260000
EURRUB;D;23/06/16;000000;73.2240000;74.7450000;72.3585000;72.3585000
EURRUB;D;24/06/16;000000;72.4760000;74.6210000;71.0760000;72.4230000
EURRUB;D;25/06/16;000000;72.2730000;72.5320000;72.2730000;72.5320000
EURRUB;D;26/06/16;000000;72.4730000;72.4730000;71.7890000;71.7960000
EURRUB;D;27/06/16;000000;72.8860000;74.0780000;71.4370000;72.2294000
EURRUB;D;28/06/16;000000;72.4230000;73.0110000;70.7746000;70.8670000
EURRUB;D;29/06/16;000000;71.0680000;71.4390000;70.5050000;70.7380000
EURRUB;D;30/06/16;000000;70.8370000;73.4790000;70.3590000;70.8040000
EURRUB;D;01/07/16;000000;70.8090000;71.5080000;69.3180000;70.5909000
EURRUB;D;02/07/16;000000;70.6080000;71.0540000;70.6080000;71.0540000
EURRUB;D;03/07/16;000000;71.0070000;71.0480000;70.9910000;71.0480000
EURRUB;D;04/07/16;000000;71.0090000;72.8870000;70.6820000;71.2190000
EURRUB;D;05/07/16;000000;71.2660000;72.3420000;70.5900000;71.2290000
EURRUB;D;06/07/16;000000;71.1460000;71.7300000;71.0150000;71.3070000
EURRUB;D;07/07/16;000000;71.4560000;71.6860000;70.5130000;71.3600000
EURRUB;D;08/07/16;000000;71.3670000;72.3541000;70.0234000;70.4550000
EURRUB;D;09/07/16;000000;70.3570000;70.5580000;70.0170000;70.5430000
EURRUB;D;10/07/16;000000;70.5510000;70.6110000;70.5510000;70.6080000
EURRUB;D;11/07/16;000000;70.6080000;71.2830000;70.5370000;70.9930000
EURRUB;D;12/07/16;000000;71.0060000;71.1880000;70.3170000;70.4409000
EURRUB;D;13/07/16;000000;70.7720000;71.1710000;70.0770000;70.7371000
EURRUB;D;14/07/16;000000;70.7960000;71.1110000;69.5520000;69.8190000
EURRUB;D;15/07/16;000000;70.1840000;70.6970000;69.6690000;70.2530000
EURRUB;D;16/07/16;000000;70.4620000;70.7350000;70.2170000;70.6933000
EURRUB;D;17/07/16;000000;69.9500000;71.0043000;69.0544000;70.0110000
EURRUB;D;18/07/16;000000;70.1910000;70.5400000;69.3900000;69.5420000
EURRUB;D;19/07/16;000000;69.5860000;70.1830000;69.3580000;69.9030000
EURRUB;D;20/07/16;000000;69.9780000;70.3330000;69.4480000;70.2150000
EURRUB;D;21/07/16;000000;70.2390000;71.0200000;69.9660000;70.8890000
EURRUB;D;22/07/16;000000;70.7190000;71.4670000;70.6930000;71.0770000
EURRUB;D;23/07/16;000000;71.2050000;71.2050000;71.0060000;71.1230000
EURRUB;D;24/07/16;000000;71.0320000;71.2180000;71.0320000;71.1650000
EURRUB;D;25/07/16;000000;71.1630000;71.9900000;70.7410000;71.9080000
EURRUB;D;26/07/16;000000;71.9040000;73.1200000;71.6550000;72.2970000
EURRUB;D;27/07/16;000000;72.4910000;73.0230000;72.2060000;72.8310000
EURRUB;D;28/07/16;000000;72.6990000;74.0840000;72.5950000;73.9282000
EURRUB;D;29/07/16;000000;74.1340000;74.7160000;73.4870000;73.6657000
EURRUB;D;30/07/16;000000;73.6400000;73.7900000;73.2939000;73.2941000
EURRUB;D;31/07/16;000000;73.2908000;73.7870000;73.2236000;73.2925000
EURRUB;D;01/08/16;000000;73.7640000;75.3760000;73.2810000;74.7180000
EURRUB;D;02/08/16;000000;75.3260000;75.3260000;73.9410000;74.8960000
EURRUB;D;03/08/16;000000;75.1250000;75.1250000;73.6520000;73.8698000
EURRUB;D;04/08/16;000000;73.8240000;74.7271000;72.9250000;73.1011000
EURRUB;D;05/08/16;000000;73.4790000;73.4830000;71.9650000;72.4940000
EURRUB;D;06/08/16;000000;72.5503000;72.7880000;72.1499000;72.5690000
EURRUB;D;07/08/16;000000;72.1756000;73.7610000;72.1205000;73.6907000
EURRUB;D;08/08/16;000000;73.7380000;74.0760000;71.3150000;71.5220000
EURRUB;D;09/08/16;000000;71.7170000;72.3820000;71.3910000;71.9230000
EURRUB;D;10/08/16;000000;72.0660000;72.5520000;71.5270000;72.4480000
EURRUB;D;11/08/16;000000;72.6640000;72.7180000;71.2480000;71.5708000
EURRUB;D;12/08/16;000000;71.6890000;72.5900000;71.3590000;72.2086000
EURRUB;D;13/08/16;000000;72.2930000;72.6765000;72.1610000;72.6764000
EURRUB;D;14/08/16;000000;72.6803000;72.6894000;71.7861000;71.8035000
EURRUB;D;15/08/16;000000;71.7125000;72.4320000;70.9128000;71.5717000
EURRUB;D;16/08/16;000000;71.6130000;72.3010000;71.4110000;71.8630000
EURRUB;D;17/08/16;000000;72.0460000;72.4710000;71.7990000;72.0070000
EURRUB;D;18/08/16;000000;72.1920000;72.6300000;71.7310000;72.1010000
EURRUB;D;19/08/16;000000;72.3080000;72.6000000;71.9370000;72.2490000
EURRUB;D;20/08/16;000000;72.2950000;72.3710000;72.2192000;72.2600000
EURRUB;D;21/08/16;000000;72.3220000;72.3220000;72.0918000;72.0995000
EURRUB;D;22/08/16;000000;72.1058000;73.3720000;72.0520000;73.3190000
EURRUB;D;23/08/16;000000;73.3172000;73.6200000;72.6930000;72.9730000
EURRUB;D;24/08/16;000000;73.0320000;73.4920000;72.5840000;73.3500000
EURRUB;D;25/08/16;000000;73.3500000;73.5680000;72.8270000;73.3957000
EURRUB;D;26/08/16;000000;73.4250000;73.4960000;72.2530000;72.3430000
EURRUB;D;27/08/16;000000;72.4770000;72.7002000;72.2440000;72.7002000
EURRUB;D;28/08/16;000000;72.3670000;72.3670000;71.8330000;71.8330000
EURRUB;D;29/08/16;000000;72.5930000;72.8700000;71.4430000;71.4985000
EURRUB;D;30/08/16;000000;71.5220000;72.8300000;71.4440000;72.7814000
EURRUB;D;31/08/16;000000;72.8280000;72.9660000;72.3890000;72.9130000
EURRUB;D;01/09/16;000000;72.9700000;73.9040000;72.5490000;73.7330000
EURRUB;D;02/09/16;000000;73.8400000;73.9020000;72.4350000;72.5600000
EURRUB;D;03/09/16;000000;72.7640000;72.7640000;72.5380000;72.6710000
EURRUB;D;04/09/16;000000;72.5730000;72.6840000;72.5430000;72.6840000
EURRUB;D;05/09/16;000000;72.6840000;73.0860000;71.9930000;72.3703000
EURRUB;D;06/09/16;000000;72.2120000;72.6900000;71.9370000;72.6442000
EURRUB;D;07/09/16;000000;72.7980000;72.7980000;72.0210000;72.1005000
EURRUB;D;08/09/16;000000;72.1530000;72.4460000;71.5760000;72.0580000
EURRUB;D;09/09/16;000000;72.0140000;72.8040000;70.8880000;72.5965000
EURRUB;D;10/09/16;000000;72.7760000;72.7930000;72.5820000;72.7800000
EURRUB;D;11/09/16;000000;72.6080000;72.6450000;72.0860000;72.6450000
EURRUB;D;12/09/16;000000;72.6430000;73.3070000;71.9460000;72.6400000
EURRUB;D;13/09/16;000000;72.6080000;73.5580000;72.3540000;73.2647000
EURRUB;D;14/09/16;000000;73.5590000;73.5850000;72.0040000;73.2280000
EURRUB;D;15/09/16;000000;73.3190000;74.0330000;72.2980000;72.6260000
EURRUB;D;16/09/16;000000;72.7910000;73.2454000;72.2419000;73.2454000
EURRUB;D;17/09/16;000000;73.3500000;73.3500000;72.4650000;73.1243000
EURRUB;D;18/09/16;000000;72.4480000;73.6540000;72.4250000;72.4320000
EURRUB;D;19/09/16;000000;72.4320000;72.8040000;71.8210000;72.1280000
EURRUB;D;20/09/16;000000;72.2940000;72.6840000;71.9440000;72.1110000
EURRUB;D;21/09/16;000000;72.1730000;72.5390000;71.2280000;71.4624000
EURRUB;D;22/09/16;000000;71.6250000;71.8940000;71.1300000;71.1683000
EURRUB;D;23/09/16;000000;71.2540000;72.0320000;71.0230000;71.8055000
EURRUB;D;24/09/16;000000;71.8300000;72.4910000;71.1955000;71.1955000
EURRUB;D;25/09/16;000000;71.6340000;71.9440000;71.6340000;71.9310000
EURRUB;D;26/09/16;000000;71.8227000;72.5450000;71.4980000;71.7825000
EURRUB;D;27/09/16;000000;72.2160000;72.5440000;71.0810000;71.3892000
EURRUB;D;28/09/16;000000;71.4350000;73.0380000;70.5760000;70.5900000
EURRUB;D;29/09/16;000000;70.7710000;71.0900000;70.3270000;70.5783000
EURRUB;D;30/09/16;000000;70.6340000;71.7077000;70.2780000;70.5890000
EURRUB;D;01/10/16;000000;70.6650000;70.6750000;70.2261000;70.6634000
EURRUB;D;02/10/16;000000;70.6650000;70.7218000;70.5810000;70.6391000
EURRUB;D;03/10/16;000000;70.6660000;70.9480000;69.6790000;69.7697000
EURRUB;D;04/10/16;000000;69.8990000;70.4170000;69.5260000;70.2070000
EURRUB;D;05/10/16;000000;70.3600000;70.3610000;69.6440000;69.7330000
EURRUB;D;06/10/16;000000;69.8880000;69.9270000;69.0050000;69.1560000
EURRUB;D;07/10/16;000000;69.2480000;69.7080000;68.9560000;69.6070000
EURRUB;D;08/10/16;000000;69.7250000;69.8000000;69.5910000;69.6990000
EURRUB;D;09/10/16;000000;69.5080000;69.6650000;69.2785000;69.4377000
EURRUB;D;10/10/16;000000;69.5380000;69.8130000;68.8380000;69.0290000
EURRUB;D;11/10/16;000000;68.9340000;69.5470000;68.8440000;69.1780000
EURRUB;D;12/10/16;000000;69.3530000;69.5170000;68.8290000;69.3360000
EURRUB;D;13/10/16;000000;69.5010000;70.0920000;69.2568000;69.6140000
EURRUB;D;14/10/16;000000;69.6590000;69.7480000;68.5960000;68.9920000
EURRUB;D;15/10/16;000000;69.0090000;69.0630000;68.6230000;69.0320000
EURRUB;D;16/10/16;000000;69.1140000;69.1140000;68.9663000;68.9769000
EURRUB;D;17/10/16;000000;69.0310000;69.4630000;68.7840000;69.3960000
EURRUB;D;18/10/16;000000;69.5190000;69.5400000;68.5600000;68.6250000
EURRUB;D;19/10/16;000000;68.6540000;69.1350000;68.0870000;68.2480000
EURRUB;D;20/10/16;000000;68.3580000;68.8190000;68.0200000;68.1290000
EURRUB;D;21/10/16;000000;68.0530000;68.2810000;67.5390000;67.7915000
EURRUB;D;22/10/16;000000;67.9420000;67.9420000;67.6989000;67.7130000
EURRUB;D;23/10/16;000000;67.8250000;67.9900000;67.6446000;67.7916000
EURRUB;D;24/10/16;000000;67.8670000;68.1290000;67.5180000;67.6340000
EURRUB;D;25/10/16;000000;67.6310000;67.9575000;67.3110000;67.6260000
EURRUB;D;26/10/16;000000;67.7029000;68.9110000;66.9393000;68.0970000
EURRUB;D;27/10/16;000000;68.5150000;68.9660000;68.0540000;68.2790000
EURRUB;D;28/10/16;000000;68.3860000;69.3410000;67.9330000;69.0613000
EURRUB;D;29/10/16;000000;69.0800000;69.3706000;68.6897000;68.7835000
EURRUB;D;30/10/16;000000;69.1420000;69.2250000;68.9880000;69.1370000
EURRUB;D;31/10/16;000000;69.2190000;69.6220000;68.6150000;69.4666000
EURRUB;D;01/11/16;000000;69.5310000;70.1230000;68.7720000;69.8830000
EURRUB;D;02/11/16;000000;70.0070000;70.9630000;69.8510000;70.4300000
EURRUB;D;03/11/16;000000;70.5280000;70.8560000;70.2279000;70.5130000
EURRUB;D;04/11/16;000000;70.6150000;71.8220000;70.4210000;71.6550000
EURRUB;D;05/11/16;000000;71.4080000;71.8330000;71.3379000;71.8300000
EURRUB;D;06/11/16;000000;71.6710000;71.6940000;70.7370000;70.9516000
EURRUB;D;07/11/16;000000;71.0610000;71.7840000;70.0730000;70.3570000
EURRUB;D;08/11/16;000000;70.3870000;70.5690000;70.0080000;70.2220000
EURRUB;D;09/11/16;000000;70.2220000;72.9880000;69.2760000;69.6140000
EURRUB;D;10/11/16;000000;69.6140000;71.5090000;68.8831000;71.0150000
